id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7568700260,20140814T000000,335900,2,1,1120,7440,1,0,0,4,7,1120,0,1939,0,98155,47.7405,-122.323,1170,7440
1622059095,20140604T000000,292000,3,1.75,1730,11325,1,0,0,5,7,1730,0,1972,0,98031,47.3921,-122.182,2030,17859
5083000375,20141027T000000,170000,3,1,1310,9529,1,0,0,3,7,1310,0,1956,0,98198,47.4105,-122.295,1330,9529
225039145,20140619T000000,285000,3,1,1210,4731,1.5,0,0,3,7,1210,0,1901,0,98117,47.6865,-122.397,1450,5264
6730700385,20141022T000000,205000,3,0.75,770,7000,1,0,0,3,4,770,0,1942,0,98024,47.5661,-121.887,950,10500
2025770560,20141103T000000,930000,4,4.25,5710,24663,2,0,0,3,11,5710,0,2007,0,98092,47.3065,-122.158,4060,23847
9268850030,20140707T000000,420000,3,2.25,1620,1075,3,0,0,3,8,1540,80,2009,0,98027,47.5405,-122.026,1620,1237
2473410360,20140617T000000,345000,4,2.75,2250,7412,1,0,0,4,8,1480,770,1975,0,98058,47.4449,-122.129,2070,7632
3501600215,20150414T000000,380000,2,1,1000,4800,1,0,0,3,6,1000,0,1952,0,98117,47.6926,-122.362,1000,4800
7853361230,20140516T000000,480000,4,2.5,2430,5000,2,0,0,3,7,2430,0,2009,0,98065,47.515,-121.873,2430,5441
4444800045,20150420T000000,657500,4,1.75,1620,7560,1,0,3,4,7,1380,240,1947,0,98117,47.6981,-122.4,2170,8650
8857640040,20150410T000000,425000,4,2.5,2400,6053,2,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519
9542000340,20140807T000000,5.00E+05,3,1.75,1560,16194,1,0,0,3,8,1560,0,1961,0,98005,47.5966,-122.175,2430,16193
2215902010,20140507T000000,275000,3,2.5,1600,7000,2,0,0,4,8,1600,0,1993,0,98038,47.3534,-122.057,1700,7000
869700050,20150120T000000,316000,3,2.5,1490,4078,2,0,0,3,8,1490,0,1998,0,98059,47.4915,-122.155,1310,2767
6123600285,20141107T000000,185000,3,1.5,1010,7755,1,0,0,3,6,1010,0,1953,0,98148,47.4238,-122.332,1270,8350
3276930270,20150425T000000,817500,4,2.5,2910,35679,2,0,0,4,9,2910,0,1987,0,98075,47.5859,-121.991,2720,36728
1026069155,20150312T000000,539000,3,2,1800,43995,2,0,0,3,8,1800,0,1988,0,98077,47.7585,-122.022,2290,51400
6381500110,20150108T000000,330000,3,1,1160,7912,1,0,0,4,7,1160,0,1956,0,98125,47.7336,-122.306,1190,7482
3826000070,20140515T000000,185000,3,1,1150,8100,1,0,0,3,6,1150,0,1932,0,98168,47.494,-122.307,1120,8100
7370600020,20141007T000000,606000,3,1.75,1970,8540,1,0,3,4,8,1130,840,1950,0,98177,47.7213,-122.365,2280,8540
1322049335,20140528T000000,244615,3,2.5,2060,4030,2,0,0,3,7,2060,0,1999,0,98032,47.3909,-122.238,2060,4029
2028701075,20140716T000000,626000,3,1,1040,4240,1,0,0,4,7,860,180,1924,0,98117,47.6768,-122.367,1170,4240
2726049071,20150408T000000,489950,2,1,820,4206,1,0,0,3,5,820,0,1949,0,98125,47.7076,-122.284,1810,7200
1782000085,20140915T000000,350000,2,1,1280,5250,1,0,0,4,7,1140,140,1942,0,98126,47.5258,-122.377,1050,5250
1862400353,20150326T000000,721000,4,2.75,2690,5400,2,0,0,3,7,2210,480,1940,2009,98117,47.6963,-122.367,1620,5400
7548301044,20140710T000000,342500,2,1.5,1320,826,2,0,0,3,8,1100,220,2008,0,98144,47.5879,-122.304,1340,1213
9829200566,20140630T000000,1165000,3,3,3790,5001,2,0,0,3,10,2810,980,1989,0,98122,47.6035,-122.285,2500,6286
8161010060,20141218T000000,504750,3,2.5,2490,21937,2,0,0,3,8,2490,0,1993,0,98014,47.6442,-121.898,2450,21937
2895730540,20141210T000000,929000,5,3.25,4150,7100,2,0,0,3,10,4150,0,2013,0,98074,47.6026,-122.06,3560,7214
8820903555,20150105T000000,467500,3,1,1830,6453,1,0,0,4,7,1830,0,1956,0,98125,47.7139,-122.288,1670,8012
148000590,20140731T000000,725000,4,2.75,2440,7042,1.5,0,2,4,7,1640,800,1941,0,98116,47.5731,-122.408,2170,7900
6132600315,20140827T000000,375000,1,1,1090,5250,1,0,0,3,6,980,110,1927,0,98117,47.6999,-122.391,2160,5250
3905100520,20141029T000000,510000,3,2.5,1860,3658,2,0,0,3,8,1860,0,1994,0,98029,47.5703,-122.004,1840,3739
5683500085,20140926T000000,415000,2,1,880,4558,1,0,0,3,7,880,0,1951,0,98115,47.6803,-122.287,1370,5243
2887700875,20140723T000000,344000,2,1,1060,3325,1.5,0,0,4,6,770,290,1932,0,98115,47.6896,-122.307,1820,4275
8024200674,20150223T000000,461000,3,1.5,1270,1416,3,0,0,3,8,1270,0,2007,0,98115,47.6988,-122.317,1270,1413
6979900330,20150325T000000,650000,4,2.5,2630,28298,2,0,0,3,8,2630,0,1996,0,98053,47.6314,-121.968,2840,26071
8032700140,20141028T000000,830000,5,3,2920,2808,2,0,0,3,8,2140,780,1960,1992,98103,47.654,-122.342,1620,1544
8604900017,20141008T000000,475000,3,1.5,1640,2720,1.5,0,0,3,8,1640,0,1929,0,98115,47.6869,-122.317,1490,4375
7308900445,20140724T000000,375000,3,1,1870,7671,1,0,0,4,8,1720,150,1937,0,98177,47.7162,-122.36,1460,7679
5547700270,20140715T000000,625000,4,2.5,2570,5520,2,0,0,3,9,2570,0,2000,0,98074,47.6145,-122.027,2470,5669
3905081530,20141007T000000,571500,4,2.75,2180,5799,2,0,0,4,8,2180,0,1993,0,98029,47.5702,-121.995,2060,6061
1525059215,20150224T000000,815000,5,2.25,3410,35536,2,0,0,3,10,2530,880,1974,0,98005,47.65,-122.155,3140,43453
3869900139,20150107T000000,484950,3,2.25,1590,926,3,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321
2926049376,20150420T000000,220000,2,1,1060,10423,1.5,0,0,3,7,1060,0,1965,0,98125,47.705,-122.313,2240,10200
9477001280,20140506T000000,425000,4,2,1520,7983,1,0,0,5,7,1520,0,1967,0,98034,47.7357,-122.193,1520,7783
1073100030,20150428T000000,365000,3,1,1120,8443,1,0,0,3,7,1120,0,1953,0,98133,47.7715,-122.336,1450,8433
5525400530,20150423T000000,706000,5,2.5,2890,15891,2,0,0,3,9,2890,0,1990,0,98059,47.5286,-122.16,2590,10556
5416500520,20140825T000000,3.00E+05,3,2.5,1750,4200,2,0,0,3,7,1750,0,2005,0,98038,47.3605,-122.04,1890,4048
626059127,20141117T000000,614000,3,2.5,2830,5831,2,0,0,3,9,2830,0,2010,0,98011,47.7744,-122.224,2830,6064
7856610130,20140721T000000,840000,4,2.25,2720,8712,2,0,0,4,9,2720,0,1976,0,98006,47.5616,-122.153,2470,8714
4319200620,20141015T000000,235000,2,1,1270,9182,1.5,0,0,3,6,1270,0,1917,0,98126,47.5365,-122.378,1760,9100
6204200560,20140723T000000,425000,3,2,1540,8011,1,0,0,3,7,1540,0,1988,0,98011,47.7342,-122.202,1630,7141
5729000080,20141029T000000,465000,3,3,2290,15600,1,0,0,3,8,1420,870,1948,1990,98001,47.3558,-122.29,1890,14143
984000410,20150218T000000,225000,3,2.5,2170,11745,1,0,0,4,7,1410,760,1967,0,98058,47.4342,-122.17,1860,8643
8079040490,20140623T000000,470000,3,2.5,2150,8221,2,0,0,3,8,2150,0,1992,0,98059,47.5085,-122.15,2490,7951
1088020070,20141216T000000,645000,4,2.25,2070,8720,1,0,0,5,8,1360,710,1974,0,98033,47.6678,-122.182,2180,8510
3905030330,20141008T000000,564800,3,2.25,1990,8501,2,0,0,3,8,1990,0,1991,0,98029,47.5707,-121.996,2090,6459
1424059130,20150318T000000,247500,3,0.75,1300,72309,1,0,0,3,6,680,620,1950,1987,98006,47.567,-122.124,3080,8395
2028700535,20150225T000000,855000,4,3,2550,5300,2,0,0,3,8,1720,830,1908,2013,98117,47.6786,-122.367,1590,4505
1560920450,20140924T000000,550000,4,3,4180,35169,2,0,0,3,11,4180,0,1986,1998,98038,47.4,-122.027,3010,35190
3277801417,20140516T000000,341000,3,2.5,1480,1663,2,0,0,3,9,1180,300,2012,0,98126,47.5443,-122.375,1380,1537
9414610240,20150310T000000,485000,3,1.75,2030,10089,1,0,0,4,8,1330,700,1976,0,98027,47.5217,-122.05,2030,9827
2767603612,20150113T000000,489000,2,2.25,1290,1334,3,0,0,3,8,1290,0,2007,0,98107,47.6719,-122.382,1350,1334
8682291720,20140508T000000,559950,2,2,1870,4950,1,0,0,3,8,1870,0,2006,0,98053,47.7195,-122.022,1670,4800
7895500070,20150213T000000,240000,4,1,1220,8075,1,0,0,2,7,890,330,1969,0,98001,47.3341,-122.282,1290,7800
7905200205,20141021T000000,410000,3,1,1230,7020,1,0,0,3,7,1090,140,1924,0,98116,47.5719,-122.39,1390,5850
7227801955,20140919T000000,162000,4,2,1440,7641,1,0,0,4,5,1440,0,1943,0,98056,47.508,-122.183,1440,7750
2205700350,20141104T000000,378500,4,1.75,1700,8640,1,0,0,3,7,850,850,1955,0,98006,47.5772,-122.153,1620,9000
8669180390,20140604T000000,285000,3,2.5,2437,5136,2,0,0,3,7,2437,0,2011,0,98002,47.3517,-122.21,2437,4614
1623800440,20150417T000000,499922,3,2,1460,3000,1,0,0,4,7,940,520,1990,0,98117,47.682,-122.365,1460,3000
2313900165,20140730T000000,479200,3,2,1510,3750,1.5,0,0,4,7,1510,0,1928,0,98116,47.5737,-122.383,1500,5000
263000329,20141008T000000,349950,3,2.5,1420,1162,3,0,0,3,8,1420,0,2002,0,98103,47.6982,-122.349,1430,1560
2871000400,20140512T000000,751000,4,2.5,3110,6142,2,0,0,3,9,3110,0,2004,0,98052,47.701,-122.111,3200,6826
8151600610,20140522T000000,235750,2,1,740,11250,1,0,0,2,6,740,0,1938,0,98146,47.5036,-122.362,1390,11250
7227800055,20141124T000000,247000,4,2,1750,8116,1,0,0,4,5,1750,0,1943,0,98056,47.5097,-122.181,1440,7865
2131700900,20140813T000000,283700,1,1.75,1010,10900,1,0,0,4,6,1010,0,1968,0,98019,47.7391,-121.982,1410,8359
1247600105,20141020T000000,5110800,5,5.25,8010,45517,2,1,4,3,12,5990,2020,1999,0,98033,47.6767,-122.211,3430,26788
9290860140,20140923T000000,455000,4,2.5,2440,5001,2,0,0,3,8,2440,0,2005,0,98056,47.5108,-122.193,2260,5001
2946002914,20150102T000000,325000,3,1.75,2300,6200,1,0,0,4,7,1150,1150,1970,0,98198,47.4176,-122.323,1740,6600
5272200035,20140903T000000,390000,3,1,1000,6947,1,0,0,3,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947
3210200395,20140822T000000,279900,3,1,1280,12928,1.5,0,0,3,6,1280,0,1942,0,98023,47.3215,-122.399,1610,19467
2923049468,20140912T000000,280000,3,2.25,1610,10454,1,0,0,3,7,1610,0,1977,0,98148,47.4517,-122.331,1720,9583
9578501030,20140729T000000,432500,4,2.5,3172,5033,2,0,0,3,8,3172,0,2014,0,98023,47.2961,-122.348,2704,5232
8815400165,20150303T000000,674000,5,1.75,2110,5000,1.5,0,0,4,7,1250,860,1946,0,98115,47.6745,-122.287,1720,5000
3625049079,20140801T000000,1350000,3,2,2070,9600,1,0,1,3,7,1590,480,1946,0,98039,47.616,-122.239,3000,16215
2310000440,20141027T000000,279950,3,2.25,1340,7202,2,0,0,4,7,1340,0,1989,0,98038,47.3563,-122.039,1470,7395
6679000370,20140525T000000,295000,3,2.5,1560,4200,2,0,0,3,7,1560,0,2003,0,98038,47.3838,-122.026,1560,4200
2484700155,20141014T000000,705000,4,2,2060,6000,1,0,1,4,8,1370,690,1954,0,98136,47.5237,-122.383,2060,6600
2770601677,20150422T000000,494000,3,3.5,1570,1486,2.5,0,0,3,8,1330,240,2000,0,98199,47.652,-122.384,1610,1486
9542800700,20150102T000000,272000,3,1.75,2160,7140,1,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350
3422049088,20150324T000000,389000,3,1.75,2180,9220,1,0,0,4,7,1090,1090,1938,0,98001,47.3547,-122.285,2050,22400
1529200480,20140518T000000,534640,3,2.5,2130,3500,1,0,0,4,8,1210,920,1994,0,98072,47.736,-122.159,2030,3710
7964410100,20150504T000000,7.00E+05,4,3.5,5360,25800,1,0,0,3,9,3270,2090,1971,0,98074,47.6099,-122.054,2650,21781
1920079103,20140911T000000,390500,2,1.75,1460,426450,1,0,0,5,7,960,500,1966,0,98022,47.2079,-121.967,1810,17350
109200390,20140820T000000,245000,3,1.75,1480,3900,1,0,0,4,7,1480,0,1980,0,98023,47.2977,-122.367,1830,6956
1523059180,20140923T000000,354900,3,1,1720,16552,1,0,0,4,7,1720,0,1971,0,98059,47.4772,-122.153,1550,15457
3303980650,20140827T000000,935000,4,3.5,3510,11200,2,0,0,3,11,3510,0,2001,0,98059,47.5193,-122.15,3600,12124
4331000190,20141223T000000,275000,3,1,1290,11250,1,0,0,3,7,1290,0,1956,0,98166,47.4743,-122.341,1410,11196
2344300170,20140815T000000,1500000,5,3.5,4370,12240,2,0,0,3,11,3270,1100,1990,0,98004,47.582,-122.199,2980,12800
6882510020,20140715T000000,340000,4,1.75,1800,5210,1,0,0,5,7,1080,720,1979,0,98118,47.5298,-122.28,1870,5365
7436900045,20140925T000000,383000,3,1,1150,10196,1,0,0,4,7,1150,0,1957,0,98052,47.6788,-122.162,1410,8925
510002506,20140825T000000,459500,2,1.5,1170,1079,3,0,0,3,7,1170,0,2003,0,98103,47.6607,-122.333,1170,1116
5422560850,20141210T000000,541338,3,2.5,2060,8123,2,0,0,3,8,1010,1050,1977,0,98052,47.6642,-122.13,1760,6170
4239400840,20141029T000000,152500,3,1,1090,3523,1,0,0,4,6,1090,0,1969,0,98092,47.3161,-122.182,1030,3200
2320069260,20141027T000000,415000,3,2,2010,33090,1.5,0,2,5,8,2010,0,1986,0,98022,47.2133,-122.007,1840,22620
1931300412,20150416T000000,475000,3,2.25,1190,1200,3,0,0,3,8,1190,0,2008,0,98103,47.6542,-122.346,1180,1224
8138870530,20140505T000000,419190,2,2.5,1590,1426,2,0,0,3,8,1590,0,2014,0,98029,47.5441,-122.013,1590,1426
7752000065,20150106T000000,537000,3,1.75,1550,10050,1,0,0,5,7,1550,0,1957,0,98008,47.6345,-122.123,1720,10050
1682500160,20140619T000000,210000,3,2,1440,7210,1,0,0,3,8,1440,0,1983,0,98092,47.3128,-122.184,1700,7245
8563020170,20150310T000000,485000,3,1.75,1650,9500,1,0,0,3,8,1650,0,1967,0,98052,47.631,-122.098,1880,9375
7625703800,20150424T000000,560000,3,2,1300,6000,1,0,0,5,7,1300,0,1943,0,98136,47.5482,-122.392,1230,6000
5457300696,20140627T000000,7.00E+05,3,2.5,1660,1545,2,0,2,3,9,1400,260,2002,0,98109,47.6268,-122.353,1820,2570
3224800075,20141124T000000,234000,3,1.75,1420,8738,1,0,0,4,7,1420,0,1966,0,98002,47.3113,-122.207,1660,8738
8665050450,20140912T000000,435000,3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094
9485800050,20150310T000000,680000,3,2.5,1610,8064,1,0,2,4,7,1160,450,1981,0,98033,47.6818,-122.189,2260,8328
3629760110,20140821T000000,634000,3,2.5,2490,4904,2,0,0,3,9,2490,0,2003,0,98029,47.5451,-122.014,2370,4050
2768300650,20141201T000000,453000,3,2.5,1650,1838,2,0,0,4,7,1270,380,1991,0,98107,47.6666,-122.367,1550,1558
1087500040,20141014T000000,403000,3,1.75,1270,10790,1,0,0,3,7,1270,0,1956,0,98033,47.6647,-122.177,1270,10790
6056110430,20140930T000000,629000,3,2.5,2160,1912,2,0,0,3,9,1970,190,2014,0,98118,47.5642,-122.292,1810,2653
164000271,20140905T000000,340000,3,1,980,7228,1.5,0,0,3,7,980,0,1946,0,98133,47.7294,-122.353,1070,7228
6021503656,20140902T000000,375000,3,2.5,1330,1064,3,0,0,3,8,1330,0,2004,0,98117,47.6835,-122.387,1330,1113
808300090,20150116T000000,435000,4,2.5,2650,9065,2,0,0,3,7,2650,0,2000,0,98019,47.7258,-121.959,2590,13218
4024101052,20141217T000000,305500,3,1,1240,6090,1,0,0,4,7,1240,0,1950,0,98155,47.7542,-122.307,1550,9096
745530040,20140911T000000,845950,5,2.75,4450,9600,2,0,0,3,9,3650,800,2014,0,98011,47.7336,-122.21,4000,9750
9362000040,20140623T000000,3400000,3,4.5,5230,17826,2,1,4,3,10,3740,1490,2005,0,98040,47.5348,-122.243,3670,17826
6743700060,20140714T000000,585000,4,1.75,3140,12519,1,0,0,3,7,2320,820,1951,1983,98033,47.6941,-122.173,2240,7308
2254501440,20150421T000000,546000,4,3,1790,3600,1.5,0,0,3,8,1790,0,1901,0,98122,47.6117,-122.313,1770,3119
3876200330,20140626T000000,451000,5,2.75,2830,8925,1.5,0,0,3,7,2830,0,1967,0,98034,47.731,-122.179,1700,8539
9523102447,20141117T000000,688500,3,1.75,1760,4125,1.5,0,3,4,7,1760,0,1927,0,98103,47.6748,-122.352,1760,4000
9264902050,20141121T000000,315000,6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236
1556200205,20141118T000000,774900,5,1,1750,3861,1.5,0,0,3,7,1750,0,1903,0,98122,47.6075,-122.295,1700,4255
7853301660,20150223T000000,710000,5,3.25,3920,8572,2,0,0,3,9,3920,0,2007,0,98065,47.5427,-121.887,3335,7258
3530490031,20140924T000000,202200,2,1.75,1330,2159,1,0,0,4,8,1330,0,1979,0,98198,47.3822,-122.32,1220,3679
3619600132,20140915T000000,635000,3,1.75,2940,6000,1,0,2,4,8,1590,1350,1957,0,98177,47.7235,-122.369,2880,8100
1825079070,20150313T000000,590000,3,1.75,1560,242629,1,0,0,3,7,1560,0,1981,0,98053,47.6493,-121.956,2320,220654
6813600605,20150128T000000,1350000,4,4.5,3420,7440,3,0,0,3,9,3420,0,2014,0,98103,47.6875,-122.33,1360,5580
7335400020,20140626T000000,219500,3,1,1090,6710,1.5,0,0,5,5,1090,0,1912,0,98002,47.3066,-122.217,1170,6708
3205400150,20140617T000000,402000,3,1.5,1450,7375,1,0,0,3,7,1010,440,1968,0,98034,47.7212,-122.179,1350,7440
1454100267,20150417T000000,430000,2,1,1460,9207,1,0,0,3,7,1210,250,1947,0,98125,47.7195,-122.287,1500,6898
5649600225,20150403T000000,457500,3,1,960,4600,1.5,0,0,4,6,960,0,1927,0,98118,47.5553,-122.286,1380,5175
7883604095,20141209T000000,255000,3,1,1340,6120,1.5,0,0,4,7,1340,0,1920,0,98108,47.5272,-122.322,1260,6000
7298050110,20150303T000000,420000,4,2.5,3360,11637,2,0,0,3,11,3360,0,1990,0,98023,47.3018,-122.342,3530,11205
3345100286,20150219T000000,560000,4,2.5,3270,24750,1,0,0,4,8,1690,1580,1979,0,98056,47.5221,-122.178,1520,13480
7952800010,20140519T000000,475000,4,2.5,3060,10043,1,0,0,4,8,1700,1360,1968,0,98133,47.7387,-122.337,1630,8296
6672500040,20140811T000000,334500,3,2,1700,8160,1,0,0,3,7,1120,580,1961,0,98133,47.74,-122.339,1740,8181
7844200415,20140702T000000,489000,3,3,3700,10375,2,0,0,3,9,3700,0,1982,0,98188,47.4286,-122.291,2130,9132
8920100066,20140820T000000,1481000,4,3.5,5220,15411,2,0,3,3,11,3550,1670,2006,0,98075,47.592,-122.085,3110,14124
3276050110,20141010T000000,368500,2,1.75,2510,19141,2,0,0,3,9,2510,0,1977,0,98092,47.3103,-122.199,2400,13030
2064800600,20150109T000000,367500,3,1,1270,8792,1,0,0,5,7,1270,0,1969,0,98056,47.5351,-122.174,1780,8792
1099900020,20141211T000000,368500,5,2.75,2530,7601,1,0,0,3,7,1520,1010,1992,0,98188,47.4683,-122.263,2400,7776
8568000070,20140905T000000,5.00E+05,4,2.5,2840,18001,2,0,0,3,9,2840,0,1994,0,98019,47.7359,-121.962,2500,18001
1825079005,20140609T000000,739000,4,2.5,2800,246114,2,0,0,3,9,2800,0,1999,0,98014,47.6586,-121.962,2750,60351
8849300320,20150416T000000,265000,3,1.75,1330,12618,1,0,3,3,7,1330,0,1983,0,98188,47.4403,-122.271,1870,8429
121039038,20140819T000000,169000,3,1.5,1470,18459,2,0,0,4,6,1470,0,1916,0,98023,47.3302,-122.36,1750,16074
2125059124,20140602T000000,955000,3,2.25,3020,43560,2,0,0,3,10,2720,300,1969,0,98005,47.6456,-122.173,3910,43560
7576700150,20141001T000000,1325000,3,2.25,2360,5504,2,0,0,4,8,2080,280,1913,0,98122,47.617,-122.288,2840,5470
3791500050,20150429T000000,405000,3,1.5,1240,9975,1,0,0,3,6,1240,0,1977,0,98024,47.5667,-121.905,1390,10735
3374500250,20140922T000000,363500,4,2.5,2680,7700,2,0,0,4,8,2680,0,1990,0,98031,47.4094,-122.17,2400,7700
5015001452,20150414T000000,950000,3,2.5,2280,2296,3,0,0,3,9,1890,390,2013,0,98112,47.6256,-122.299,1390,4000
1081300450,20140814T000000,364000,4,2.5,2080,11050,1,0,0,4,8,2080,0,1969,0,98059,47.472,-122.119,1850,11050
1588600045,20141215T000000,459000,2,1.75,1170,4887,1,0,0,3,6,1020,150,1929,0,98117,47.695,-122.366,1170,5441
1338600175,20140507T000000,940000,4,2.25,1890,5940,1,0,1,3,9,1470,420,1963,0,98112,47.6316,-122.303,2430,5940
117000001,20140527T000000,540000,4,4.25,1960,3565,2,0,0,3,7,1960,0,1940,2003,98116,47.5849,-122.384,1920,5750
7960100260,20140701T000000,349500,3,2,1270,3600,1,0,0,3,7,1270,0,1963,0,98122,47.6099,-122.297,1660,3600
2473381070,20141105T000000,3.00E+05,3,1.75,1210,7000,1,0,0,3,7,1210,0,1975,0,98058,47.4572,-122.169,1670,7000
5710000005,20140522T000000,2150000,4,5.5,5060,10320,2,0,0,3,11,5060,0,2008,0,98004,47.6245,-122.21,3010,10080
1770000460,20141203T000000,430000,3,2.25,1830,19965,1,0,0,3,8,1400,430,1976,0,98072,47.7412,-122.088,1830,17250
4338800685,20140819T000000,299999,4,2,1640,7200,1,0,0,5,6,820,820,1944,0,98166,47.4791,-122.347,1640,8200
4180300050,20140801T000000,4.00E+05,4,3.5,3350,9681,1,0,1,3,7,2140,1210,1980,0,98198,47.3978,-122.322,2580,9681
2214800170,20150415T000000,295000,3,2.5,1940,10350,1,0,0,3,7,1420,520,1979,0,98001,47.3385,-122.256,1810,7800
1604601855,20150213T000000,360500,3,1,970,6180,1,0,3,3,6,970,0,1974,0,98118,47.5658,-122.291,1120,4500
6751500185,20150421T000000,795000,5,3,2750,10000,1,0,0,4,7,1730,1020,1957,0,98008,47.5878,-122.13,2520,10000
7760400210,20150224T000000,255000,3,2,1310,8454,1,0,0,3,7,1310,0,1994,0,98042,47.3697,-122.075,1310,8454
4141000060,20141205T000000,1227500,4,2.5,3180,10319,2,0,0,4,11,3180,0,1986,0,98040,47.5372,-122.232,3130,12120
3052700432,20141112T000000,490000,3,2.25,1500,1290,2,0,0,3,8,1220,280,2006,0,98117,47.6785,-122.375,1460,1375
2473372170,20140806T000000,432000,4,3.25,2820,13059,2,0,0,4,8,2820,0,1976,0,98058,47.4508,-122.132,2360,8600
6169901006,20140715T000000,6.00E+05,2,1,1180,2160,1,0,1,3,7,940,240,1909,0,98119,47.6313,-122.368,2700,5400
9510910050,20140701T000000,712000,3,2.5,2375,4094,2,0,0,3,9,2375,0,2002,0,98052,47.6627,-122.086,2095,4442
9357000230,20140822T000000,267000,3,1,940,4700,1,0,0,4,6,940,0,1942,0,98146,47.5117,-122.378,1020,5700
2599001240,20140527T000000,2.00E+05,4,2.5,1720,9600,1,0,0,3,7,1120,600,1961,0,98092,47.2917,-122.188,1520,9400
2710600080,20140825T000000,525000,4,2,1720,6099,1,0,0,4,7,860,860,1949,0,98115,47.6765,-122.287,1100,5671
1176001123,20150206T000000,599950,3,2.5,1510,1493,3,0,0,3,8,1510,0,2014,0,98107,47.669,-122.402,1530,1357
1890000166,20140905T000000,540000,3,2.5,1280,1889,3,0,0,3,8,1280,0,2009,0,98105,47.6619,-122.324,1450,1889
1518000290,20150316T000000,325000,3,2.75,1580,4007,2,0,0,3,7,1580,0,2001,0,98019,47.7367,-121.969,1770,3799
3883800011,20150408T000000,219900,3,1,860,10426,1,0,0,3,6,860,0,1954,0,98146,47.4987,-122.341,1140,11250
2597490750,20150428T000000,689500,4,2.5,2050,2772,2,0,0,3,8,2050,0,2013,0,98029,47.5431,-122.011,1800,2886
6123000070,20140709T000000,310000,3,1.5,1460,9908,1,0,0,3,7,1460,0,1952,0,98148,47.4275,-122.331,1420,9582
1972200554,20140804T000000,580000,3,2.25,1480,1026,3,0,0,3,8,1480,0,2014,0,98103,47.6536,-122.354,1570,1283
629800380,20141013T000000,1450000,4,3.5,4360,24603,2,0,0,3,12,4360,0,1998,0,98074,47.6035,-122.005,4770,27521
1139600270,20140701T000000,3.00E+05,3,2.75,2090,9620,1,0,0,3,8,1340,750,1987,0,98023,47.2741,-122.337,2150,9660
7399200510,20140812T000000,383000,4,2.5,2370,10580,2,0,0,3,8,2370,0,1966,0,98055,47.464,-122.192,1590,8584
9477001350,20140722T000000,360000,3,1.75,1300,7770,1,0,0,3,7,1300,0,1967,0,98034,47.7347,-122.192,1520,7600
8132700150,20140503T000000,553000,2,1,900,5000,1,0,0,3,7,900,0,1944,0,98117,47.6883,-122.395,1280,5000
2594200375,20150330T000000,427500,3,1.75,1240,7200,1,0,0,5,7,1240,0,1942,0,98136,47.5142,-122.389,1640,7200
1099600010,20140612T000000,210000,4,1.5,1130,7840,1,0,0,4,7,1130,0,1970,0,98023,47.2986,-122.377,1690,7840
7974200902,20150506T000000,637000,4,2.5,1710,5000,1,0,0,3,8,1110,600,1979,0,98115,47.6772,-122.285,1750,5304
7683800192,20141107T000000,179950,3,1,960,10125,1,0,0,4,7,960,0,1952,0,98003,47.3335,-122.305,1250,9769
9287802410,20140822T000000,852000,5,2.75,1990,3750,1.5,0,0,4,7,1990,0,1913,0,98107,47.6733,-122.358,1820,5000
8106300820,20140814T000000,5.00E+05,3,2.5,3040,5326,2,0,0,3,9,3040,0,2008,0,98055,47.4472,-122.207,3040,5442
2600010390,20141015T000000,825000,4,2.25,2430,10050,2,0,0,4,8,2430,0,1979,0,98006,47.5563,-122.163,2390,10250
4114601570,20141118T000000,3600000,3,3.25,5020,12431,2,1,4,3,10,3420,1600,1941,2002,98144,47.5925,-122.287,3680,12620
3095000095,20140714T000000,580000,3,2,2040,4800,1,0,0,4,7,1020,1020,1925,0,98126,47.5561,-122.377,1640,4800
8658303265,20141106T000000,3.00E+05,3,1,1260,5000,1,0,0,4,6,1260,0,1968,0,98014,47.6492,-121.915,1180,7500
3058600050,20140919T000000,285000,2,1,920,5850,1,0,0,4,6,920,0,1900,0,98108,47.5441,-122.304,1640,5476
8682210650,20140527T000000,715000,2,2.5,2160,5581,1,0,0,3,8,2160,0,2002,0,98053,47.7017,-122.023,2315,5652
2648000071,20150306T000000,225000,4,1.75,1420,10300,2,0,0,3,7,1420,0,1950,2001,98002,47.3121,-122.215,1420,10300
2524059269,20140610T000000,915000,6,3.75,2930,14980,2,0,3,3,9,2930,0,2013,0,98006,47.5441,-122.117,3210,10787
9542890100,20141229T000000,415000,2,2.25,1130,2191,2,0,0,3,8,1130,0,2010,0,98052,47.6861,-122.103,1140,1710
8029900110,20141114T000000,430000,4,2.5,3000,9460,2,0,0,3,9,3000,0,2001,0,98031,47.3959,-122.211,3000,8450
